time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,time/episodes,rollout/ep_rew_mean,train/n_updates,train/loss,train/learning_rate
0,20.885245901639344,5302,1274,0.1,61,48.71037781967213,1073,4.051565170288086,0.0001
0,20.838709677419356,5376,1292,0.1,62,48.98418379032258,1091,3.48081374168396,0.0001
0,20.88888888888889,5475,1316,0.1,63,48.8855783968254,1115,3.2259182929992676,0.0001
0,20.828125,5547,1333,0.1,64,48.36175509375,1132,1.9706604480743408,0.0001
0,20.8,5629,1352,0.1,65,47.5942559076923,1151,4.649154186248779,0.0001
0,20.833333333333332,5725,1375,0.1,66,47.58101028787878,1174,5.569913387298584,0.0001
0,20.791044776119403,5799,1393,0.1,67,47.5790145522388,1192,2.3348441123962402,0.0001
0,20.83823529411765,5903,1417,0.1,68,48.12968822058823,1216,2.4520254135131836,0.0001
0,20.797101449275363,5976,1435,0.1,69,48.245186391304344,1234,2.2783896923065186,0.0001
0,20.742857142857144,6047,1452,0.1,70,48.28302507142857,1251,2.9839534759521484,0.0001
0,20.690140845070424,6117,1469,0.1,71,48.305743126760554,1268,3.354020595550537,0.0001
0,20.625,6183,1485,0.1,72,48.36828959722223,1284,3.7307331562042236,0.0001
0,20.684931506849313,6287,1510,0.1,73,47.77435405479453,1309,2.4998936653137207,0.0001
0,20.743243243243242,6392,1535,0.1,74,47.6270501891892,1334,2.9804654121398926,0.0001
0,20.706666666666667,6465,1553,0.1,75,48.11115310666667,1352,2.792274236679077,0.0001
0,20.82894736842105,6585,1583,0.1,76,47.74607822368422,1382,1.3338731527328491,0.0001
0,20.77922077922078,6654,1600,0.1,77,47.12872380519482,1399,1.6769371032714844,0.0001
0,20.73076923076923,6726,1617,0.1,78,47.76597535897437,1416,3.581449508666992,0.0001
0,20.82278481012658,6840,1645,0.1,79,47.8406172658228,1444,2.81345796585083,0.0001
0,20.775,6909,1662,0.1,80,47.9923524875,1461,3.821208953857422,0.0001
0,20.74074074074074,6983,1680,0.1,81,47.4214987654321,1479,4.577266693115234,0.0001
0,20.658536585365855,7042,1694,0.1,82,46.81806142682927,1493,3.9946489334106445,0.0001
0,20.734939759036145,7158,1721,0.1,83,46.81793438554217,1520,2.8611841201782227,0.0001
0,20.702380952380953,7232,1739,0.1,84,46.76450303571429,1538,3.5358388423919678,0.0001
0,20.63529411764706,7296,1754,0.1,85,47.26210717647059,1553,3.2030980587005615,0.0001
0,20.662790697674417,7398,1777,0.1,86,47.21216480232559,1576,2.725909471511841,0.0001
0,20.724137931034484,7500,1803,0.1,87,47.33231465517242,1602,3.326242446899414,0.0001
0,20.647727272727273,7559,1817,0.1,88,46.860581284090905,1616,4.469461917877197,0.0001
0,20.719101123595507,7669,1844,0.1,89,46.876584831460676,1643,2.6860337257385254,0.0001
0,20.655555555555555,7732,1859,0.1,90,46.9799074888889,1658,2.2642898559570312,0.0001
0,20.64835164835165,7822,1879,0.1,91,46.79363681318682,1678,3.8719851970672607,0.0001
0,20.717391304347824,7930,1906,0.1,92,46.5758915652174,1705,4.265960693359375,0.0001
0,20.655913978494624,7992,1921,0.1,93,46.75135924731184,1720,3.479947328567505,0.0001
0,20.606382978723403,8060,1937,0.1,94,47.26983127659575,1736,2.725554943084717,0.0001
0,20.610526315789475,8152,1958,0.1,95,47.179968357894744,1757,3.2302439212799072,0.0001
0,20.572916666666668,8224,1975,0.1,96,47.162385916666665,1774,2.37182354927063,0.0001
0,20.556701030927837,8301,1994,0.1,97,47.145330072164946,1793,4.05260705947876,0.0001
0,20.53061224489796,8375,2012,0.1,98,47.55878259183674,1811,2.579646110534668,0.0001
0,20.595959595959595,8488,2039,0.1,99,47.54839795959596,1838,3.4242796897888184,0.0001
0,20.55,8554,2055,0.1,100,47.577895590000004,1854,4.155856132507324,0.0001
0,20.56,8646,2076,0.1,101,47.52847964000001,1875,4.860851764678955,0.0001
0,20.6,8762,2105,0.1,102,47.56544632,1904,3.0245370864868164,0.0001
0,20.53,8832,2122,0.1,103,46.83455068,1921,2.2705559730529785,0.0001
0,20.49,8917,2142,0.1,104,47.547159089999994,1941,2.011986017227173,0.0001
0,20.44,8987,2159,0.1,105,47.85432089,1958,3.708081007003784,0.0001
0,20.4,9061,2177,0.1,106,47.85900921999999,1976,2.5001604557037354,0.0001
0,20.38,9123,2192,0.1,107,47.79967627,1991,2.666660785675049,0.0001
0,20.38,9194,2209,0.1,108,47.65495629,2008,2.7263941764831543,0.0001
0,20.41,9277,2229,0.1,109,48.09692029000001,2028,5.356108665466309,0.0001
0,20.48,9384,2255,0.1,110,48.110496829999995,2054,1.9492619037628174,0.0001
0,20.42,9454,2272,0.1,111,48.39397455,2071,1.7566699981689453,0.0001
0,20.4,9525,2289,0.1,112,49.09519636,2088,3.7569632530212402,0.0001
0,20.46,9631,2314,0.1,113,49.63216564,2113,2.6635522842407227,0.0001
0,20.48,9747,2343,0.1,114,49.62365148000001,2142,5.593104839324951,0.0001
0,20.44,9811,2358,0.1,115,49.3824881,2157,4.205679893493652,0.0001
0,20.46,9888,2377,0.1,116,48.53466344999999,2176,4.945846080780029,0.0001
0,20.48,9966,2396,0.1,117,48.319729069999994,2195,2.29414701461792,0.0001
0,20.51,10050,2416,0.1,118,47.873662319999994,2215,4.69669771194458,0.0001
0,20.48,10126,2433,0.1,119,48.27436275999999,2232,2.5843420028686523,0.0001
0,20.33,10195,2450,0.1,120,48.33707952999999,2249,3.520597457885742,0.0001
0,20.32,10303,2477,0.1,121,48.25821051,2276,1.8163753747940063,0.0001
0,20.37,10396,2499,0.1,122,47.820953339999996,2298,3.0878090858459473,0.0001
0,20.34,10473,2517,0.1,123,48.35579689,2316,3.0771358013153076,0.0001
0,20.44,10585,2545,0.1,124,48.122455599999995,2344,4.798996448516846,0.0001
0,20.41,10688,2570,0.1,125,48.295327060000005,2369,3.0122506618499756,0.0001
0,20.4,10754,2586,0.1,126,49.02843646,2385,4.896671295166016,0.0001
0,20.33,10825,2603,0.1,127,48.834611510000016,2402,1.8331660032272339,0.0001
0,20.29,10911,2624,0.1,128,49.29202243,2423,4.660419940948486,0.0001
0,20.22,10996,2644,0.1,129,49.40541758000001,2443,2.3593528270721436,0.0001
0,20.18,11083,2665,0.1,130,49.36551466000001,2464,3.2527048587799072,0.0001
0,20.17,11151,2681,0.1,131,48.51999863,2480,2.486030340194702,0.0001
0,20.14,11230,2700,0.1,132,48.49477319,2499,2.55389142036438,0.0001
0,20.15,11301,2717,0.1,133,48.46402519,2516,2.9706053733825684,0.0001
0,20.17,11390,2739,0.1,134,48.06208455000001,2538,3.5525476932525635,0.0001
0,20.18,11461,2756,0.1,135,48.440835480000004,2555,3.4421777725219727,0.0001
0,20.19,11563,2780,0.1,136,48.51309887,2579,3.450040102005005,0.0001
0,20.23,11659,2803,0.1,137,48.33436887,2602,2.432835102081299,0.0001
0,20.27,11738,2822,0.1,138,49.19816572,2621,2.358565330505371,0.0001
0,20.31,11837,2845,0.1,139,48.797931780000006,2644,3.954664945602417,0.0001
0,20.34,11959,2875,0.1,140,48.84548164000001,2674,3.18351411819458,0.0001
0,20.36,12034,2893,0.1,141,48.71947422000001,2692,3.093878746032715,0.0001
0,20.33,12110,2911,0.1,142,48.55120128000001,2710,3.4326064586639404,0.0001
0,20.31,12184,2929,0.1,143,47.799006420000005,2728,4.005978107452393,0.0001
0,20.32,12254,2946,0.1,144,47.84350566,2745,3.2146759033203125,0.0001
0,20.32,12326,2963,0.1,145,48.129452300000004,2762,5.82328462600708,0.0001
0,20.28,12392,2979,0.1,146,48.63426873,2778,6.200603008270264,0.0001
0,20.18,12468,2997,0.1,147,48.93089747999999,2796,2.553499937057495,0.0001
0,20.11,12534,3013,0.1,148,49.33714543,2812,2.8175878524780273,0.0001
0,20.02,12616,3033,0.1,149,50.02601755,2832,2.8008949756622314,0.0001
0,19.94,12682,3049,0.1,150,49.99540684000001,2848,3.716181516647339,0.0001
0,19.98,12768,3069,0.1,151,49.90225739,2868,3.5728094577789307,0.0001
0,20.09,12877,3096,0.1,152,49.95177378000001,2895,5.107069969177246,0.0001
0,20.14,12991,3124,0.1,153,49.42542237000001,2923,3.0587167739868164,0.0001
0,20.1,13073,3144,0.1,154,49.447699920000005,2943,3.946711778640747,0.0001
0,20.07,13150,3163,0.1,155,49.35157142999999,2962,4.405939102172852,0.0001
0,19.96,13222,3180,0.1,156,49.82752771999999,2979,2.975231885910034,0.0001
0,19.97,13301,3199,0.1,157,49.37647495,2998,4.204404830932617,0.0001
0,20.08,13415,3227,0.1,158,49.56042490000001,3026,4.1031622886657715,0.0001
0,20.22,13536,3257,0.1,159,49.11769325000001,3056,4.331425666809082,0.0001
0,20.16,13602,3273,0.1,160,49.11872176,3072,4.237695693969727,0.0001
0,20.17,13679,3291,0.1,161,49.935091869999994,3090,2.431854009628296,0.0001
0,20.19,13759,3311,0.1,162,49.310426279999994,3110,5.865035533905029,0.0001
0,20.12,13830,3328,0.1,163,49.177112189999995,3127,4.38951301574707,0.0001
0,20.21,13938,3354,0.1,164,49.14534507000001,3153,3.172544240951538,0.0001
0,20.29,14048,3381,0.1,165,49.510675850000005,3180,2.281189441680908,0.0001
0,20.22,14114,3397,0.1,166,49.96517584000001,3196,3.707888603210449,0.0001
0,20.23,14191,3416,0.1,167,49.64143279000002,3215,2.8913238048553467,0.0001
0,20.18,14269,3435,0.1,168,48.92117987000002,3234,3.347829818725586,0.0001
0,20.24,14367,3459,0.1,169,48.34813985000001,3258,4.216314792633057,0.0001
0,20.24,14437,3476,0.1,170,48.263095970000016,3275,6.575614929199219,0.0001
0,20.31,14527,3500,0.1,171,47.88627772000001,3299,3.6879923343658447,0.0001
0,20.32,14582,3517,0.1,172,48.315446380000004,3316,3.3002703189849854,0.0001
0,20.37,14677,3547,0.1,173,48.4193991,3346,4.113633155822754,0.0001
0,20.3,14736,3565,0.1,174,48.925691640000004,3364,4.304280757904053,0.0001
0,20.37,14818,3590,0.1,175,48.46732064,3389,4.348140239715576,0.0001
0,20.33,14901,3616,0.1,176,48.53917582000001,3415,3.8710176944732666,0.0001
0,20.32,14954,3632,0.1,177,48.53444255,3431,4.109913349151611,0.0001
0,20.31,15010,3648,0.1,178,47.63508479,3447,4.31954288482666,0.0001
0,20.2,15067,3665,0.1,179,48.0016508,3464,3.923964023590088,0.0001
0,20.25,15140,3687,0.1,180,47.906331640000005,3486,3.870337724685669,0.0001
0,20.24,15196,3704,0.1,181,48.3348196,3503,4.220851898193359,0.0001
0,20.38,15286,3732,0.1,182,48.50896496,3531,6.1709747314453125,0.0001
0,20.38,15373,3759,0.1,183,48.49984650999999,3558,4.0313720703125,0.0001
0,20.49,15465,3788,0.1,184,48.330778329999994,3587,2.3927831649780273,0.0001
0,20.61,15554,3815,0.1,185,47.68778958,3614,3.437680959701538,0.0001
0,20.67,15646,3844,0.1,186,47.750913069999996,3643,3.8568360805511475,0.0001
0,20.7,15740,3873,0.1,187,47.31948649000001,3672,3.6616735458374023,0.0001
0,20.85,15834,3902,0.1,188,47.81438298000001,3701,2.1530864238739014,0.0001
0,20.8,15907,3924,0.1,189,47.73663321000001,3723,3.011935234069824,0.0001
0,20.78,15951,3937,0.1,190,47.24563748000001,3736,2.552119255065918,0.0001
0,20.86,16042,3965,0.1,191,47.34638999000001,3764,4.384139537811279,0.0001
0,20.83,16120,3989,0.1,192,47.6019955,3788,3.8359341621398926,0.0001
0,20.93,16203,4014,0.1,193,47.418132449999995,3813,2.736802816390991,0.0001
0,20.92,16253,4029,0.1,194,47.34355372000001,3828,5.252912521362305,0.0001
0,20.89,16311,4047,0.1,195,47.9832121,3846,3.5256600379943848,0.0001
0,21.0,16403,4075,0.1,196,48.078760169999995,3874,2.342738389968872,0.0001
0,21.03,16476,4097,0.1,197,48.10562421,3896,3.514479637145996,0.0001
0,21.08,16552,4120,0.1,198,48.04839514999999,3919,3.542156219482422,0.0001
0,21.07,16634,4146,0.1,199,47.62092544,3945,4.189728736877441,0.0001
0,21.09,16693,4164,0.1,200,47.51787931999999,3963,3.7390546798706055,0.0001
0,21.05,16747,4181,0.1,201,47.97037243,3980,5.082773208618164,0.0001
0,21.01,16828,4206,0.1,202,47.595817229999994,4005,4.640974044799805,0.0001
0,21.01,16883,4223,0.1,203,48.342803139999994,4022,4.9665446281433105,0.0001
0,21.01,16948,4243,0.1,204,48.448860139999994,4042,3.7348473072052,0.0001
0,21.06,17019,4265,0.1,205,47.738604689999995,4064,5.007823467254639,0.0001
0,21.17,17113,4294,0.1,206,47.82473520999999,4093,4.010364055633545,0.0001
0,21.3,17206,4322,0.1,207,47.72883408,4121,3.5836410522460938,0.0001
0,21.35,17276,4344,0.1,208,46.958868599999995,4143,2.488489866256714,0.0001
0,21.33,17334,4362,0.1,209,46.58143905,4161,2.4884839057922363,0.0001
0,21.34,17420,4389,0.1,210,46.745904450000005,4188,1.7328015565872192,0.0001
0,21.33,17474,4405,0.1,211,46.62362471,4204,2.4447031021118164,0.0001
0,21.33,17530,4422,0.1,212,46.63323964999999,4221,3.4007673263549805,0.0001
0,21.36,17619,4450,0.1,213,46.47479624,4249,4.803950786590576,0.0001
0,21.23,17674,4466,0.1,214,46.91121447999999,4265,2.0678250789642334,0.0001
0,21.35,17759,4493,0.1,215,46.586819029999994,4292,2.988755226135254,0.0001
0,21.33,17815,4510,0.1,216,47.29430675999999,4309,5.895077228546143,0.0001
0,21.3,17868,4526,0.1,217,47.66011313,4325,3.198415517807007,0.0001
0,21.29,17931,4545,0.1,218,47.640326640000005,4344,3.566441774368286,0.0001
0,21.35,18004,4568,0.1,219,47.368223500000006,4367,3.7216005325317383,0.0001
0,21.38,18069,4588,0.1,220,47.36091025999999,4387,2.8449039459228516,0.0001
0,21.38,18157,4615,0.1,221,47.79014876,4414,5.707568645477295,0.0001
0,21.37,18224,4636,0.1,222,47.812551109999994,4435,3.5344932079315186,0.0001
0,21.35,18276,4652,0.1,223,47.474319320000006,4451,3.4238457679748535,0.0001
0,21.26,18339,4671,0.1,224,47.48769837,4470,2.666367292404175,0.0001
0,21.28,18425,4698,0.1,225,47.43880523,4497,6.396249771118164,0.0001
0,21.39,18512,4725,0.1,226,47.17536409,4524,3.217535972595215,0.0001
0,21.4,18573,4743,0.1,227,47.01998105,4542,3.2305045127868652,0.0001
0,21.36,18629,4760,0.1,228,46.5239549,4559,3.3780465126037598,0.0001
0,21.32,18683,4776,0.1,229,46.922258389999996,4575,4.987940788269043,0.0001
0,21.36,18767,4801,0.1,230,46.99324023,4600,5.93296480178833,0.0001
0,21.46,18852,4827,0.1,231,47.48578987,4626,3.0080394744873047,0.0001
0,21.44,18908,4844,0.1,232,47.434774700000006,4643,2.30037784576416,0.0001
0,21.48,18976,4865,0.1,233,46.50352223,4664,2.888124704360962,0.0001
0,21.53,19060,4892,0.1,234,46.84319798000001,4691,3.272317886352539,0.0001
0,21.54,19120,4910,0.1,235,46.76029901000001,4709,2.0186405181884766,0.0001
0,21.54,19202,4934,0.1,236,46.280961780000005,4733,4.449464321136475,0.0001
0,21.59,19291,4962,0.1,237,46.708644539999995,4761,3.3702731132507324,0.0001
0,21.57,19349,4979,0.1,238,46.725043910000004,4778,2.6541407108306885,0.0001
0,21.52,19408,4997,0.1,239,47.222421409999995,4796,3.8081085681915283,0.0001
0,21.39,19463,5014,0.1,240,46.77944168999999,4813,3.3098812103271484,0.0001
0,21.4,19526,5033,0.1,241,47.10172874,4832,4.6012773513793945,0.0001
0,21.49,19612,5060,0.1,242,46.97781014,4859,2.573430299758911,0.0001
0,21.48,19668,5077,0.1,243,47.32222258000001,4876,2.2881526947021484,0.0001
0,21.56,19749,5102,0.1,244,47.175864149999995,4901,3.566572904586792,0.0001
0,21.67,19839,5130,0.1,245,47.018216460000005,4929,4.6833415031433105,0.0001
0,21.72,19906,5151,0.1,246,46.201038180000005,4950,4.244365692138672,0.0001
0,21.73,19968,5170,0.1,247,46.60985627000001,4969,4.005772113800049,0.0001
0,21.74,20024,5187,0.1,248,46.67753585000001,4986,3.4455320835113525,0.0001
0,21.7,20076,5203,0.1,249,46.82421347000001,5002,4.76765251159668,0.0001
0,21.72,20139,5221,0.1,250,47.07173837000001,5020,3.5383665561676025,0.0001
0,21.8,20230,5249,0.1,251,46.70233304000001,5048,3.87388014793396,0.0001
0,21.79,20312,5275,0.1,252,46.55974568000001,5074,2.8831727504730225,0.0001
0,21.68,20368,5292,0.1,253,47.14997258000001,5091,4.167072296142578,0.0001
0,21.68,20433,5312,0.1,254,46.630085150000006,5111,3.4718832969665527,0.0001
0,21.63,20479,5326,0.1,255,46.47917837000001,5125,2.9655566215515137,0.0001
0,21.65,20540,5345,0.1,256,45.99713958000001,5144,2.714390993118286,0.0001
0,21.67,20611,5366,0.1,257,46.49702370000001,5165,2.29945707321167,0.0001
0,21.61,20683,5388,0.1,258,46.68448056000001,5187,3.105363607406616,0.0001
0,21.51,20748,5408,0.1,259,47.63527902000001,5207,5.232882022857666,0.0001
0,21.63,20840,5436,0.1,260,47.15241358000001,5235,4.018553256988525,0.0001
0,21.7,20923,5461,0.1,261,46.22872805000001,5260,3.0063083171844482,0.0001
0,21.79,21018,5490,0.1,262,46.316165550000015,5289,6.013992786407471,0.0001
0,21.84,21088,5512,0.1,263,46.51528694,5311,3.0835812091827393,0.0001
0,21.87,21180,5541,0.1,264,46.91703438000001,5340,3.7049992084503174,0.0001
0,21.77,21236,5558,0.1,265,46.69621284,5357,4.726041316986084,0.0001
0,21.87,21320,5584,0.1,266,46.298301589999994,5383,6.597700119018555,0.0001
0,21.84,21374,5600,0.1,267,46.59113455999999,5399,2.5875332355499268,0.0001
0,21.93,21464,5628,0.1,268,46.928348189999994,5427,4.450839996337891,0.0001
0,21.97,21558,5656,0.1,269,47.42136506,5455,4.214250087738037,0.0001
0,22.0,21623,5676,0.1,270,47.224975119999996,5475,3.712130069732666,0.0001
0,21.89,21669,5689,0.1,271,47.91944441999999,5488,4.894798278808594,0.0001
0,21.93,21742,5710,0.1,272,47.37167621,5509,4.402450084686279,0.0001
0,21.87,21819,5734,0.1,273,47.62516715000001,5533,4.085754871368408,0.0001
0,21.89,21889,5754,0.1,274,47.20442898,5553,4.450143814086914,0.0001
0,21.88,21969,5778,0.1,275,47.590373760000006,5577,2.763212203979492,0.0001
0,21.81,22030,5797,0.1,276,47.44413744999999,5596,3.8619608879089355,0.0001
0,21.82,22086,5814,0.1,277,47.87941978,5613,3.88903546333313,0.0001
0,21.89,22161,5837,0.1,278,48.17925579,5636,4.385052680969238,0.0001
0,21.91,22228,5856,0.1,279,48.15121454,5655,3.8576574325561523,0.0001
0,21.96,22313,5883,0.1,280,48.17752211999999,5682,4.3673787117004395,0.0001
0,21.95,22366,5899,0.1,281,48.68373562,5698,3.5868759155273438,0.0001
0,21.86,22428,5918,0.1,282,49.47651426999999,5717,2.8687453269958496,0.0001
0,21.77,22486,5936,0.1,283,49.39826623,5735,2.9275591373443604,0.0001
0,21.69,22554,5957,0.1,284,49.59946607,5756,3.318967342376709,0.0001
0,21.59,22614,5974,0.1,285,50.234724889999995,5773,5.000437259674072,0.0001
0,21.58,22704,6002,0.1,286,50.341246,5801,3.48831844329834,0.0001
0,21.51,22776,6024,0.1,287,50.28802335,5823,5.059563636779785,0.0001
0,21.4,22835,6042,0.1,288,50.59111642999999,5841,5.92749547958374,0.0001
0,21.4,22912,6064,0.1,289,50.87447572999999,5863,4.090049743652344,0.0001
0,21.46,22974,6083,0.1,290,51.304810419999995,5882,2.4319865703582764,0.0001
0,21.47,23067,6112,0.1,291,51.08117626,5911,4.056448459625244,0.0001
0,21.5,23157,6139,0.1,292,50.87481481,5938,2.699223041534424,0.0001
0,21.43,23216,6157,0.1,293,51.3338693,5956,2.5535531044006348,0.0001
0,21.57,23308,6186,0.1,294,50.807204090000006,5985,3.7072060108184814,0.0001
0,21.65,23395,6212,0.1,295,49.81073072,6011,3.7859151363372803,0.0001
0,21.55,23452,6230,0.1,296,49.8539072,6029,3.7086963653564453,0.0001
0,21.51,23512,6248,0.1,297,49.82537314,6047,2.650125026702881,0.0001
0,21.51,23589,6271,0.1,298,49.35405288999999,6070,4.025206565856934,0.0001
0,21.52,23677,6298,0.1,299,49.86161069,6097,3.8981094360351562,0.0001
0,21.55,23745,6319,0.1,300,49.96609398,6118,5.692773818969727,0.0001
0,21.67,23839,6348,0.1,301,49.56342807,6147,4.220407962799072,0.0001
0,21.67,23922,6373,0.1,302,49.481188700000004,6172,5.700862407684326,0.0001
0,21.69,23984,6392,0.1,303,49.42978073000001,6191,4.26038932800293,0.0001
0,21.69,24052,6412,0.1,304,48.96560821,6211,2.908205986022949,0.0001
0,21.71,24128,6436,0.1,305,49.14741734000001,6235,6.750881195068359,0.0001
0,21.59,24186,6453,0.1,306,49.390455300000006,6252,3.788912057876587,0.0001
0,21.48,24242,6470,0.1,307,49.96283441000001,6269,1.9004091024398804,0.0001
0,21.48,24313,6492,0.1,308,49.99472559,6291,3.1095974445343018,0.0001
0,21.59,24408,6521,0.1,309,49.94010979000001,6320,5.565010070800781,0.0001
0,21.5,24466,6539,0.1,310,49.817738559999995,6338,3.242922306060791,0.0001
0,21.6,24553,6565,0.1,311,49.23319737,6364,4.363546371459961,0.0001
0,21.66,24632,6588,0.1,312,49.191617289999996,6387,2.2997772693634033,0.0001
0,21.65,24724,6615,0.1,313,49.27119436,6414,2.763324737548828,0.0001
0,21.71,24794,6637,0.1,314,48.47620778,6436,4.577180862426758,0.0001
0,21.69,24876,6662,0.1,315,48.80901413000001,6461,4.318545818328857,0.0001
0,21.71,24944,6681,0.1,316,48.323450779999995,6480,4.137180328369141,0.0001
0,21.72,25002,6698,0.1,317,48.8098367,6497,4.0479817390441895,0.0001
0,21.7,25058,6715,0.1,318,48.83721342999999,6514,4.04788875579834,0.0001
0,21.73,25142,6741,0.1,319,48.76543368999999,6540,2.911386489868164,0.0001
0,21.74,25209,6762,0.1,320,48.3194291,6561,4.226421356201172,0.0001
0,21.77,25306,6792,0.1,321,48.25772308,6591,4.021515846252441,0.0001
0,21.82,25393,6818,0.1,322,48.21106029,6617,3.9772496223449707,0.0001
0,21.82,25446,6834,0.1,323,47.76688343,6633,7.666242599487305,0.0001
